,productID,productCode,modelID
30981,1495143,161542F110002,1013
30983,1495163,161542F109002,1013
30984,1495193,161542F109005,1013
30985,1495203,161542F052001,1013
30986,1495213,161542F111002,1013
30987,1495223,161542F111003,1013
30989,1495243,161542F110003,1013
30990,1495253,161542F096002,1013
30991,1495263,161542F058001,1013
30992,1495273,161731F070001,913
30996,1495313,161542F088001,1013
30997,1495363,161542F055001,963
30998,1495363,161542F055001,993
30999,1495373,161731F086002,913
31006,1495463,161542F096007,963
31007,1495463,161542F096007,993
31008,1495483,161731F063001,913
31009,1495503,161731F110005,913
31010,1495513,161731F052004,943
31011,1495513,161731F052004,963
31016,1495743,161573F059001,913
31017,1495753,161573F087002,913
31019,1495783,161573F087003,913
31020,1495813,161573F055003,913
31021,1495833,161573F110001,913
31022,1495853,161573F110003,913
31024,1495883,161573F016001,703
31025,1495883,161573F016001,913
31026,1496003,161669F086003,913
31028,1496073,161571F061002,703
31029,1496083,161571F059002,753
31030,1496093,161571F059003,753
31031,1496103,161571F063001,753
31032,1496163,161780F052001,703
31033,1496183,161780F109001,703
31034,1496223,161780F109004,703
31035,1496303,161378F063006,913
31036,1496333,161378F059005,913
31037,1496343,161378F068001,703
31038,1496353,161378F068002,703
31039,1496363,161378F068003,703
31040,1496383,161378F087005,913
31041,1496393,161378F087006,913
31042,1496403,161378F092003,703
31044,1496423,161378F107007,913
31045,1496443,161378F107009,703
31047,1496483,161378F052004,913
31048,1496503,161378F096007,703
31049,1496513,161378F087007,703
31053,1496553,161378F085001,703
31054,1496563,161378F096009,703
31056,1496843,161342F063002,1588
31057,1496903,161342F052006,913
31058,1497033,161342F107008,1808
31059,1497083,161646F057002,643
31060,1497093,161646F087004,643
31061,1497113,161646F087006,1063
31062,1497133,161646F092002,643
31063,1497153,161646F110003,963
31066,1497243,161573F099001,913
31069,1497273,161449F096003,643
31071,1497303,161449F090002,643
31072,1497313,161449F070001,643
31073,1497583,161254F090003,753
31074,1497593,161254F098001,753
31075,1497603,161254F110001,703
31076,1497613,161254F111001,1013
31077,1497643,161254F107008,753
31079,1497713,161646F054004,643
31080,1497723,161677F118001,1063
31081,1498013,161677F064003,873
31082,1498013,161677F064003,993
31083,1498053,161677F110002,993
31084,1498073,161677F096001,733
31085,1498113,161677F096002,733
31088,1498153,161677F109001,1013
31089,1498163,161677F063001,1063
31090,1498193,161677F090001,1013
31091,1498203,161677F069001,993
31092,1498253,161418F067002,913
31093,1498263,161418F057002,703
31096,1498323,161418F111003,643
31097,1498343,161418F063003,643
31098,1498353,161418F063004,1013
31101,1498423,161418F055002,1013
31102,1498463,161418F110012,703
31103,1498483,161418F069006,1013
31105,1498553,161414F110001,963
31106,1498563,161414F097001,963
31107,1498573,161414F052001,963
31110,1498623,161414F110004,963
31111,1498633,161414F110005,753
31112,1498693,161677F087004,993
31113,1498693,161677F087004,1063
31114,1498713,161471F099002,913
31115,1498723,161471F098005,753
31116,1498733,161471F110007,753
31117,1498753,161168F063002,913
31119,1498803,161168F054003,1063
31120,1498833,161168F096008,913
31121,1498863,161168F095003,1063
31122,1498873,161168F096011,1063
31123,1498893,161168F095004,913
31124,1498903,161168F087006,1063
31126,1498943,161168F090002,1063
31129,1499213,161731F110007,943
31130,1499213,161731F110007,963
31131,1499463,161573F099002,913
31132,1499623,161547F098001,913
31134,1499643,161547F086002,913
31135,1499653,161547F086003,913
31136,1499663,161547F096001,913
31137,1499673,161547F096002,913
31138,1499683,161547F052001,913
31139,1499693,161547F107002,913
31140,1499703,161547F110005,913
31141,1499713,161547F110006,913
31142,1499903,161477F109003,1063
31143,1499923,161542F087009,1013
31144,1499933,161609F109002,733
31145,1499943,161378F052005,913
31146,1500333,161021F060002,963
31147,1500353,161246F095001,1063
31149,1500373,161246F110017,1063
31150,1500403,161246F108002,1063
31154,1500703,161259F098002,913
31155,1500723,161259F107002,913
31157,1500753,161259F107004,703
31158,1500783,161259F098003,703
31159,1500833,161259F087004,703
31160,1500853,161259F110005,913
31161,1500863,161259F110006,703
31163,1501103,161418F018002,703
31164,1501303,161780F087007,703
31167,1501363,161319F052005,913
31168,1501373,161319F109003,753
31169,1501383,161319F052006,753
31170,1501393,161319F098004,753
31171,1501413,161319F090005,643
31172,1501423,161319F052007,643
31173,1501433,161319F111003,753
31174,1501463,161641F107008,1013
31176,1501493,161319F052008,643
31177,1501523,161641F092007,1013
31178,1501553,161319F109005,913
31180,1501583,161641F107010,753
31181,1501603,161319F098005,753
31182,1501613,161319F098006,913
31185,1501643,161319F110003,913
31186,1501653,161319F110004,913
31188,1501673,161641F092008,753
31189,1501683,161641F107012,1013
31191,1501713,161641F087006,753
31192,1501733,161641F096003,1013
31193,1501743,161641F096004,1013
31194,1501813,161505F111001,753
31196,1501833,161505F090001,753
31197,1501853,161544F098003,1013
31198,1501863,161505F087001,753
31199,1501873,161544F063001,1013
31200,1501883,161505F088001,753
31201,1501893,161505F087002,753
31202,1501903,161505F063001,753
31203,1501923,161505F054001,753
31204,1501943,161505F059001,753
31206,1501963,161505F108002,753
31207,1501983,161782M175001,983
31208,1502013,161782M175002,983
31209,1502043,161782M176001,1003
31210,1502063,161505F110002,753
31211,1502073,161782M180002,983
31212,1502133,161782M192001,864
31213,1502193,161782M177001,864
31214,1502243,161782M186001,1053
31216,1502263,161342F111001,1588
31217,1502283,161782M205001,633
31218,1502303,161782M202001,1053
31219,1502323,161782M202002,1003
31221,1502363,161782M204001,633
31222,1502383,161782M213002,633
31225,1502423,161782M213004,983
31226,1502433,161782M213005,633
31228,1502473,161782M214001,1003
31229,1502483,161782M193001,1153
31230,1502523,161782M192002,633
31231,1503023,161702F069004,1013
31235,1503083,161702F096003,913
31236,1503103,161714F087002,1063
31237,1503113,161702F096004,913
31238,1503163,161702F109001,1013
31240,1503183,161714F059001,1063
31241,1503223,161714F092002,1063
31242,1503443,161714F096001,733
31243,1503443,161714F096001,753
31244,1503463,161714F110002,733
31245,1503463,161714F110002,753
31247,1503493,161714F052001,1063
31248,1503503,161714F097001,1063
31250,1503573,161714F069002,733
31251,1503573,161714F069002,753
31252,1503653,161783F063001,643
31253,1503743,161714M213002,1053
31254,1503753,161783F063002,703
31255,1503783,161783F064001,643
31256,1503803,161714M192002,1053
31257,1503843,161783F063003,1013
31258,1503873,161714M202002,1053
31259,1503893,161476F063002,643
31260,1503903,161783F052001,703
31262,1503923,161476F096003,643
31264,1503953,161714M186002,1053
31265,1503963,161476F107001,993
31266,1503993,161476F086002,993
31267,1504003,161783F052003,703
31268,1504013,161476F088005,753
31269,1504023,161476F109004,1013
31270,1504033,161783F052004,643
31271,1504053,161476F052002,993
31272,1504063,161476F096004,993
31273,1504073,161783F107001,1013
31275,1504113,161476F107002,993
31276,1504123,161783F107003,643
31278,1504143,161783F090001,703
31279,1504153,161476F110007,643
31280,1504173,161476F110008,643
31281,1504183,161476F087001,643
31282,1504193,161476F109005,643
31283,1504203,161783F090003,703
31284,1504213,161783F090004,703
31285,1504223,161783F090005,703
31287,1504253,161783F087001,703
31288,1504263,161783F087002,1013
31289,1504273,161783F099001,703
31290,1504293,161783F099003,703
31291,1504303,161783F099004,703
31293,1504333,161783F110001,703
31294,1504343,161783F110002,703
31295,1504463,161608F092002,1013
31298,1504983,161714M176002,1053
31299,1505313,161445F096010,753
31300,1505333,161505F110015,753
31301,1505343,161641F107013,1013
31303,1505403,161578F054001,913
31304,1505503,161578F110002,913
31305,1505523,161578F088001,913
31307,1505563,161578F109001,1063
31308,1505573,161578F110003,913
31309,1505583,161578F069001,913
31310,1505593,161578F098001,913
31311,1505633,161578F086002,913
31312,1505653,161578F088002,913
31313,1505663,161712M255001,983
31314,1505693,161578F070001,913
31316,1505763,161578F069002,913
31317,1505943,161714F096002,733
31318,1505943,161714F096002,753
31319,1505973,161693M213010,339
31320,1505983,161693M213011,339
31323,1506143,161714F109002,1063
31326,1506713,161461F073001,753
31327,1506843,161461F018001,753
31331,1507253,161564M186001,864
31332,1507323,161338F052007,913
31333,1507403,161338F088004,913
31334,1507433,161338F096001,753
31335,1507433,161338F096001,913
31338,1507663,161443F098016,753
31341,1507803,161788F087001,963
31342,1507813,161788F052001,963
31343,1507823,161788F052002,963
31345,1507853,161788F087002,963
31346,1507863,161788F052004,963
31349,1507903,161788F109001,963
31351,1507923,161788F087003,963
31352,1508163,161381M133006,864
31353,1508233,161381M134014,864
31354,1508323,161381F005004,703
31355,1508333,161381F005005,703
31356,1508343,161381F004001,1063
31357,1508353,161381F004002,1063
31358,1508393,161678F068001,643
31359,1508433,161678F087003,643
31360,1508443,161678F063001,913
31361,1508453,161678F063002,913
31362,1508463,161678F087004,643
31363,1508473,161678F087005,643
31364,1508483,161678F090001,643
31365,1508493,161678F110001,913
31366,1508513,161678F110003,913
31367,1508523,161678F110004,913
31368,1508533,161678F110005,913
31370,1508553,161678F098001,913
31371,1508563,161678F098002,643
31374,1508613,161367F107001,993
31375,1508633,161544F096004,1013
31376,1508793,161680F009003,1203
31379,1508893,161790M193001,864
31381,1508943,161790M193006,864
31382,1508973,161790M213003,864
31383,1509063,161790M213006,864
31384,1509073,161790M213007,864
31385,1509093,161790M180002,864
31386,1509123,161790M201003,864
31387,1509263,161714F052002,733
31388,1509263,161714F052002,753
31389,1509263,161714F052002,1063
31393,1509533,162115M191001,633
31394,1509533,162115M191001,864
31395,1509643,162115M180001,1053
31396,1509653,162115M192001,633
31397,1509653,162115M192001,864
31398,1509683,161582M177002,864
31399,1509693,162115M192003,633
31400,1509693,162115M192003,864
31401,1509703,162115M191002,633
31402,1509703,162115M191002,864
31403,1509743,162115M225001,1053
31406,1509843,162115M195002,633
31407,1509853,161582M180001,864
31408,1509873,161582M175002,864
31409,1509883,162115M191003,633
31411,1509923,162115M201001,633
31412,1509953,161582M191003,864
31413,1509973,161582M213001,864
31414,1510003,161582M204001,864
31415,1510033,161582M202002,864
31416,1510103,161582M204005,864
31418,1510143,161582M140002,864
31419,1510223,161607F070001,753
31420,1510233,161607F110015,753
31421,1510243,161607F110016,703
31422,1510253,161607F110017,703
31423,1510263,161607F110018,753
31424,1510273,161607F110019,753
31425,1510283,161607F110020,703
31426,1510293,161607F110021,703
31428,1510313,161607F097004,703
31429,1510333,161607F088010,1013
31430,1510343,161607F063004,753
31431,1510353,161607F060004,1013
31432,1510363,161607F060005,1013
31433,1510373,161607F088011,753
31434,1510383,161607F088012,1013
31435,1510393,161607F069005,703
31436,1510403,161607F069006,1013
31438,1510433,161607F110022,1013
31439,1510443,161607F086009,703
31440,1510453,161607F086010,703
31442,1510473,161607F110023,703
31443,1510483,161714F111001,733
31444,1510483,161714F111001,753
31445,1510513,161714M213011,983
31446,1510553,161714M193008,1053
31447,1510563,161505F110016,753
31448,1510583,161780F107008,703
31449,1510603,161078M186021,633
31450,1510613,161078M186022,633
31451,1510653,161078M186024,633
31452,1510683,161078M186025,633
31453,1510823,161780F096002,703
31454,1510863,161154M195004,633
31455,1510873,161154M175003,633
31457,1510893,161154M190004,633
31458,1510903,161154M192008,633
31460,1510953,161154M213012,3
31461,1510963,161154M202004,3
31464,1511103,161154M202005,783
31465,1511113,161154M190005,783
31466,1511123,161154M213014,633
31467,1511133,161154M213015,633
31470,1511173,161115M191006,633
31471,1511193,161454F009001,1203
31472,1511203,161454F011001,1203
31474,1511253,161114F110016,753
31475,1511263,161114F052014,753
31476,1511293,161454F009005,1203
31478,1511313,161114F098016,753
31480,1511333,161114F110017,753
31481,1511383,161454F009006,1203
31493,1511733,161410F110001,753
31494,1511753,161232F083002,703
31495,1511813,161792F096001,643
31496,1511823,161792F087001,643
31497,1511833,161792F087002,643
31498,1511843,161792F098001,643
31499,1511853,161792F052001,643
31500,1511863,161792F070001,643
31501,1511873,161792F058001,643
31502,1511883,161792F087003,643
31504,1511903,161792F069001,643
31505,1511913,161792F015001,643
31506,1511923,161792F110002,643
31508,1511953,161792F052002,643
31509,1511993,161792F110006,643
31511,1512023,161792F110008,643
31513,1512043,52527M190001,3
31515,1512063,161792F097001,643
31516,1512113,161596M191004,3
31517,1512213,162114F110001,1013
31518,1512223,162114F110002,1013
31519,1512233,162114F110003,1013
31520,1512243,162114F098001,1013
31521,1512253,162114F098002,1013
31522,1512263,162114F098003,1013
31523,1512273,162114F097001,1013
31524,1512283,162114F086001,1013
31525,1512473,162114M201001,864
31526,1512483,162114M200001,864
31528,1512503,162114M192001,1053
31529,1512513,162114M192002,1053
31532,1512543,162114M212001,1053
31535,1512573,162114M190001,1053
31536,1512583,162114M202002,1053
31537,1512603,162114M213002,1053
31538,1512613,162114M202003,1053
31539,1512623,161245F092008,963
31540,1512643,161245F054010,943
31541,1512653,161245F054011,963
31542,1512663,161115M195002,783
31544,1512683,161115M192001,783
31546,1512703,161115M192003,783
31547,1512743,161115M201001,783
31549,1512783,161420M213008,783
31550,1512793,161420M186004,783
31551,1512803,161420M191007,783
31552,1512813,161420M190001,824
31553,1512823,161420M195001,783
31555,1512843,161420M202003,824
31556,1512853,161420M191008,824
31557,1512863,161420M190002,633
31558,1512913,161252M192006,633
31559,1512953,161252M192007,633
31561,1513003,161252M201007,633
31562,1513023,161252M204003,633
31563,1513053,161252M213009,633
31564,1513073,161252M180004,339
31565,1513093,161252M186007,633
31566,1513093,161252M186007,783
31568,1513153,161252M201008,633
31569,1513183,161252M177002,633
31570,1513203,161252M186008,633
31571,1513223,161693M202001,783
31574,1513263,161693M213015,633
31575,1513273,161693M180001,783
31576,1513363,161793F059001,943
31577,1513373,161793F087001,943
31578,1513383,161793F092001,943
31579,1513393,161793F054001,943
31580,1513403,161793F092002,943
31581,1513413,161793F107001,943
31582,1513423,161793F054002,943
31585,1513453,161793F096002,943
31586,1513463,161793F109001,943
31588,1513483,161793F111001,643
31589,1513493,161793F057001,643
31592,1513533,161793F095001,963
31593,1513543,161793F108002,963
31594,1513553,161793F096003,943
31595,1513583,161793F095003,643
31596,1513623,161793F110001,643
31597,1513633,161793F092006,963
31598,1513643,161793F109003,963
31599,1513653,161793F057002,943
31601,1513733,161115M204001,864
31602,1513743,161115M201002,864
31605,1513783,161253F110004,943
31606,1513793,161253F060001,963
31607,1513813,161253F109004,963
31608,1513833,161672F054003,943
31609,1513843,161672F092005,943
31616,1514333,161386M201038,824
31618,1514353,161386M204088,824
31619,1514373,161386M204089,824
31620,1514383,161386M204090,824
31621,1514393,161386M204091,824
31622,1514403,161386M204092,824
31623,1514413,161386M204093,824
31624,1514423,161386M213057,824
31625,1514433,161386M213058,864
31626,1514443,161386M213059,824
31627,1514453,161386M213060,824
31629,1514473,161386M213062,864
31631,1514493,161386M190008,864
31632,1514503,161386M190009,864
31633,1514513,161386M193005,864
31634,1514523,161386M193006,824
31635,1514533,161386M193007,864
31636,1514563,162114F096001,1063
31639,1514593,162114F110005,1013
31640,1514683,161777F009009,1063
31641,1514683,161777F009009,1203
31642,1514713,161777F010004,1203
31643,1514723,161622M181001,973
31644,1514733,161622M140001,973
31645,1514743,161622M200001,973
31646,1514753,161622M201001,973
31647,1514763,161622M175001,973
31648,1514773,161622M193001,973
31649,1514783,161622M200002,973
31650,1514793,161622M192001,973
31651,1514803,161622M195001,973
31652,1514813,161622M191001,973
31653,1514823,161622M176001,973
31654,1514833,161622M177001,973
31655,1514843,161622M186001,973
31657,1514863,161622M186003,973
31658,1514873,161622M186004,973
31659,1514903,161716M213001,1003
31660,1514913,161716M213002,1003
31661,1514923,161716M213003,1003
31662,1514933,161716M213004,1003
31663,1514943,161716M213005,1003
31665,1514963,161716M213007,1003
31666,1514973,161716M213008,1003
31667,1514983,161716M213009,1003
31668,1515003,161716M191001,1003
31669,1515013,161716M186001,1003
31672,1515043,161626M192002,973
31675,1515073,161626M204002,973
31676,1515083,161626M175001,973
31677,1515093,161626M176001,973
31678,1515103,161626M175002,973
31679,1515113,161626M191001,973
31681,1515133,161626M193001,973
31684,1515173,161717M200001,1003
31685,1515183,161717M190001,1003
31686,1515193,161717M193001,1003
31687,1515203,161717M191001,1003
31688,1515213,161717M206001,1003
31690,1515233,161717M193002,1003
31691,1515243,161717M213001,1003
31693,1515263,161717M213002,1003
31694,1515273,161717M150001,1003
31695,1515293,162420M195001,633
31697,1515313,162420M202001,633
31698,1515323,162420M186001,633
31699,1515343,162420M202002,633
31700,1515353,162420M202003,633
31701,1515363,162420M202004,633
31702,1515383,161688M195001,864
31704,1515403,161688M191002,864
31705,1515413,161688M175001,864
31706,1515423,161688M175002,864
31707,1515433,161688M201001,864
31708,1515453,161688M213001,864
31709,1515463,161688M190001,864
31710,1515513,161689M202001,864
31711,1515533,161689M202003,864
31712,1515543,161689M202004,864
31713,1515553,161689M192001,983
31714,1515583,161689M213002,864
31715,1515593,161689M201001,864
31716,1515613,161689M190001,864
31717,1515683,161689M186003,864
31718,1515693,161689M190003,864
31719,1516063,161525F110001,993
31720,1516073,161525F095001,753
31721,1516083,161525F087002,993
31722,1516093,161525F090001,993
31723,1516103,161525F058001,993
31724,1516113,161525F110002,993
31726,1516133,161525F109001,993
31727,1516143,161525F109002,993
31728,1516153,161525F110003,993
31729,1516163,161525F110004,993
31731,1516203,161525F058002,993
31732,1516213,161525F110005,993
31733,1516223,161795F022001,1063
31734,1516253,161795F022003,1203
31736,1516323,161795F022009,1203
31737,1516483,162494M178001,633
31738,1516493,162494M178002,633
31739,1516503,162494M178003,633
31740,1516513,162494M178004,633
31741,1516523,162494M178005,633
31742,1516533,162494M176001,633
31743,1516543,162494M176002,633
31744,1516553,162494M180001,864
31745,1516563,162494M176003,864
31746,1516573,162494M176004,633
31747,1516583,162494M180002,864
31748,1516593,162494M180003,633
31749,1516603,162494M202001,633
31750,1516613,162494M201001,864
31753,1516643,162494M191003,864
31754,1516703,162154M180001,1053
31755,1516713,162154M213001,1053
31757,1516753,162154M213003,983
31758,1516763,162154M175001,983
31760,1516783,162154M213004,983
31761,1516813,162154M191002,1103
31762,1516833,162154M175002,1103
31763,1516843,162154M175003,1103
31764,1516853,162154M192001,1103
31765,1516863,162154M204001,1153
31766,1516873,162154M202001,1153
31767,1516883,162154M202002,1153
31768,1516893,162154M190002,1153
31769,1516913,162154M211001,1103
31770,1516923,162154M211002,1103
31772,1516993,162252M180003,983
31773,1517053,162252M186002,633
31774,1517093,162252M192003,633
31777,1517143,162252M192008,983
31778,1517163,162252M213001,983
31779,1517183,162252M213003,983
31780,1517193,162252M213004,983
31781,1517253,162252M212001,983
31782,1517283,162252M201003,983
31783,1517293,162252M201004,983
31784,1517303,162252M201005,983
31785,1517353,162693F121001,1063
31786,1517363,162693F128001,1063
31792,1517573,162693F049002,1063
31793,1517593,162693F049004,1063
31794,1517603,162693F049005,1063
31795,1517703,162693F046004,1063
31797,1517733,162693F048002,1093
31798,1517743,162693F042001,703
31799,1517803,162693F045001,1063
31800,1517813,162693F044001,703
31803,1517863,162693F128004,1063
31807,1517913,162252F096001,1063
31808,1517923,162252F098001,1063
31809,1517973,162001M201001,983
31811,1517993,162001M202001,983
31812,1518003,162001M202002,983
31813,1518013,162001M213001,983
31814,1518033,162001M213003,983
31815,1518043,162001M212001,983
31816,1518053,162001M192001,983
31817,1518063,162001M201002,983
31819,1518093,162001M204001,983
31820,1518113,162001M181001,983
31821,1518133,162001M180002,983
31823,1518153,162001M180003,983
31824,1518163,162001M191001,983
31826,1518193,162001M191003,983
31827,1518203,162001M213004,983
31828,1518223,162001M213006,983
31829,1518233,162001M213007,983
31830,1518243,162001M204003,983
31831,1518253,162001M202005,983
31832,1518263,162001M213008,983
31833,1518273,162001M202006,983
31834,1518283,162001M202007,983
31835,1518293,162001M175002,983
31836,1518313,162001M176001,983
31837,1518323,162001M175003,983
31838,1518343,162001M191004,983
31839,1518353,162001M190002,983
31840,1518363,162001M193001,983
31841,1518373,162001M190003,983
31842,1518393,162001M175004,983
31843,1518403,162001M181002,983
31845,1518423,162001M191005,983
31846,1518433,162001M188001,983
31847,1518443,162001M190004,983
31848,1518463,162693F128005,1063
31849,1518493,162693F048006,703
31850,1518583,162001M186009,983
31852,1518723,162001M243001,983
31853,1518733,162001M231001,983
31854,1518853,162115M192004,633
31855,1519103,161078M186026,864
31856,1519113,161078M186027,864
31857,1519123,161078M186028,864
31858,1519143,162252M177001,1173
31859,1519153,162252M186003,983
31860,1519163,162252M186004,983
31862,1519303,162751M236007,983
31864,1519463,161252F069005,753
31867,1519513,162751M237004,633
31868,1519643,162751M237011,983
31869,1519793,162749F128002,993
31871,1519873,162749F128010,1073
31872,1520163,162749F128013,1073
31873,1520583,161194F069014,893
31876,1520713,162001M177003,983
31877,1520793,162148M175001,983
31880,1520823,162148M181002,983
31881,1520833,162148M176001,983
31882,1520843,162148M175002,983
31883,1520853,162148M192001,983
31884,1520863,162148M192002,983
31885,1520873,162148M192003,983
31886,1520883,162148M192004,983
31890,1520923,162148M177001,1133
31891,1520933,162148M186001,1123
31893,1520953,162148M213001,983
31895,1520973,162148M213003,983
31896,1520983,162148M213004,983
31897,1520993,162148M213005,983
31898,1521003,162148M213006,983
31899,1521013,162148M213007,983
31901,1521033,162148M205001,983
31902,1521043,162148M201001,983
31903,1521053,162148M202001,1133
31905,1521073,162148M191002,983
31906,1521083,162148M191003,983
31907,1521093,162148M190001,983
31908,1521103,162148M191004,983
31910,1521123,162148M190002,983
31911,1521133,162148M186003,983
31912,1521143,162148M186004,983
31914,1521163,162148M186006,633
31915,1521163,162148M186006,983
31916,1521173,162148M186007,983
31918,1521193,162148M186009,983
31919,1521203,162148M186010,983
31920,1521213,162148M186011,983
31921,1521223,162148M186012,983
31922,1521233,162148M186013,983
31923,1521243,162148M186014,983
31925,1521263,162148M186016,1133
31926,1521273,162148M186017,983
31927,1521283,162148M193001,983
31928,1521293,162148M237001,633
31929,1521323,162148M237004,633
31930,1521333,162148M228001,633
31931,1521353,162148M237005,633
31932,1521363,162148M237006,633
31933,1521383,162148M237007,633
31934,1521393,162148M255001,633
31936,1521413,162148M139002,633
31937,1521423,162148M139003,633
31938,1521433,162148M139004,633
31940,1521463,162148M145001,633
31941,1521483,162148M145003,633
31944,1521513,162148M135001,633
31946,1521573,162260M146002,633
31947,1521673,162260M220007,633
31948,1521733,162260M191003,1103
31952,1521823,162260M180002,983
31953,1521833,162260M191005,983
31954,1521903,162260M175001,864
31955,1521913,162260M192002,1103
31957,1521953,162260M192003,1103
31958,1521963,162422M150001,633
31959,1521973,162422M150002,633
31960,1522093,161669M213002,1003
31961,1522113,161669M213004,1003
31963,1522133,161669M213006,1003
31964,1522143,161669M213007,1003
31965,1522153,161669M204001,973
31967,1522183,161669M204004,973
31968,1522203,161669M204006,1003
31970,1522253,161669M202002,1003
31971,1522273,161669M202004,1003
31972,1522283,161669M202005,1003
31977,1522333,161669M190001,1003
31978,1522343,161669M190002,1003
31979,1522353,161669M184001,973
31980,1522413,162422M180001,983
31981,1522423,162422M191001,983
31982,1522433,162422M191002,983
31983,1522443,162422M213001,983
31985,1522463,162422M192001,983
31986,1522473,162422M200001,983
31988,1522493,162422M186001,983
31989,1522533,162422M202001,983
31990,1522543,162422M202002,983
31992,1522563,162422M190001,983
31993,1522573,162422M177001,983
31994,1522593,162422M213004,1103
31995,1522623,162422M213007,983
31997,1522653,162422M186002,983
31998,1522673,162422M201001,983
31999,1522683,162422M201002,983
32001,1522743,162422M180003,983
32002,1522753,162422M192005,633
32004,1522793,162422M212002,983
32005,1522823,162422M212005,983
32007,1522863,162260M237003,633
32008,1522873,162260M237004,633
32009,1522903,162260M237007,633
32010,1522983,162422M237005,983
32011,1523043,162476M192001,983
32012,1523053,162476M177001,983
32013,1523063,162476M176001,633
32014,1523073,162476M201001,983
32015,1523083,162476M175001,633
32016,1523093,162476M204001,983
32018,1523123,162476M213001,633
32019,1523133,162476M213002,1123
32020,1523163,162476M213003,633
32021,1523173,162476M213004,633
32022,1523183,162476M204002,633
32023,1523193,162476M213005,633
32024,1523203,162476M191001,633
32025,1523223,162476M201003,983
32026,1523233,162476M192002,633
32027,1523253,162476M191002,983
32028,1523263,162476M204003,633
32029,1523273,162476M213006,983
32030,1523283,162476M201005,983
32031,1523293,162476M186002,983
32032,1523323,162055F052001,1063
32033,1523333,162055F052002,1063
32034,1523343,162055F107001,1063
32035,1523353,162055F110001,1063
32036,1523363,162055F110002,1063
32037,1523373,162055F095001,1073
32038,1523383,162055F095002,1063
32039,1523393,162055F096001,1063
32041,1523433,162055F108001,1083
32042,1523453,162254M176001,983
32043,1523483,162254M202001,983
32045,1523503,162254M212001,1173
32046,1523513,162254M175002,983
32047,1523523,162254M191001,983
32048,1523533,162476M237001,1153
32049,1523563,162476M237004,633
32050,1523603,162476M237007,633
32053,1523663,162254M213002,1173
32054,1523673,162476M237011,1053
32055,1523683,162254M191002,983
32056,1523693,162476M237012,633
32057,1523703,162476M237013,633
32061,1523753,162254M212002,983
32062,1523773,162232F096001,733
32063,1523793,162254M191003,633
32064,1523803,162232F096002,1063
32067,1523843,162476M237017,983
32068,1523853,162232F063001,1063
32069,1523863,162476M237018,633
32070,1523873,162254M204001,1173
32072,1523903,162232F063002,1063
32073,1523913,162232F052001,1063
32074,1523923,162254M191005,633
32076,1523943,162232F086001,703
32077,1523953,162254M192001,1173
32078,1523963,162232F086002,703
32079,1523983,162232F086003,703
32080,1524003,162232F086004,703
32081,1524013,162254M201002,983
32082,1524023,162254M213006,983
32083,1524033,162232F063003,733
32084,1524043,162254M192002,1173
32085,1524053,162232F063004,703
32086,1524063,162232F096004,1063
32088,1524083,162232F111001,1063
32089,1524093,162232F059001,703
32090,1524103,162232F110001,703
32094,1524153,162232F110004,703
32095,1524193,162232F086005,733
32096,1524203,162476M166003,983
32097,1524213,162254M192004,633
32099,1524253,162232F086007,703
32101,1524273,162232F086008,703
32102,1524303,162232F086009,1063
32103,1524403,162232F052002,703
32106,1524643,162476M171002,983
32108,1524743,162232F110005,1063
32109,1524753,162232F070001,1063
32112,1524803,162232F058001,733
32113,1524813,162232F063006,703
32114,1524823,162232F059003,703
32115,1524833,162232F063007,1063
32117,1524853,162232F058002,733
32118,1524863,162232F063008,1063
32120,1524893,162232F063009,733
32121,1524903,162003M204001,864
32123,1524933,162232F063011,703
32125,1524953,162003M202003,983
32126,1524963,162003M202004,983
32127,1524973,161669F110005,913
32128,1524983,162003M186004,983
32130,1525003,162003M213001,864
32131,1525013,162003M204002,633
32133,1525033,162003M213002,983
32135,1525053,162003M202006,1053
32136,1525073,162003M213003,983
32137,1525083,162003M237002,633
32138,1525103,162003M201001,864
32139,1525123,161669F097007,913
32140,1525143,162003M213004,1053
32141,1525193,161669F063002,913
32143,1525233,162003M201002,983
32145,1525263,162003M175001,1123
32148,1525333,162003M213008,1123
32149,1525343,162003M166003,633
32150,1525363,162003M175003,633
32151,1525383,162003M166006,633
32152,1525393,162003M175004,983
32153,1525413,162003M212001,983
32154,1525443,162003M213009,983
32155,1525473,162003M181001,983
32157,1525523,162003M213011,633
32158,1525563,162003M192001,983
32160,1525613,162003M192002,983
32161,1525633,162003M192003,983
32162,1525643,162003M192004,983
32163,1525653,162003M192005,983
32164,1525663,162003M192006,983
32165,1525673,162003M192007,983
32166,1525683,162003M192008,983
32167,1525693,162003M190001,1053
32168,1525703,162003M191001,983
32169,1525713,162003M191002,983
32170,1525723,162003M191003,983
32171,1525743,162003M191004,983
32172,1525763,162254M237001,983
32174,1525783,162254M237002,983
32175,1525793,162003M186006,983
32176,1525803,162254M237003,633
32177,1525813,162254M237004,983
32178,1525823,162003M201003,864
32179,1525833,162254M237005,983
32182,1525873,162254M237008,983
32184,1525903,162254M237009,633
32185,1525923,162254M237011,983
32186,1525963,162254M236002,983
32187,1526023,162254M237014,983
32188,1526043,162254M237015,983
32189,1526063,162254M237016,983
32190,1526083,162254M237017,983
32191,1526093,162254M237018,983
